,ÉfÅ[É^
4871,7620
4872,3719
4873,694
4874,14703
4875,14894
4876,1381
4877,1414
4878,6829
4879,1353
4880,13705
4881,5138
4882,3162
4883,7030
4884,7025
4885,4466
4886,13674
4887,12461
4888,16503
4889,16500
4890,2559
4891,9270
4892,12879
4893,11362
4894,9361
4895,16794
4896,15948
4897,7928
4898,101
4899,7031
4900,1094
4901,15977
4902,8785
4903,9345
4904,7783
4905,16347
4906,12357
4907,6052
4908,300
4909,16662
4910,16980
4911,13724
4912,14072
4913,8448
4914,13278
4915,13085
4916,376
4917,17076
4918,1297
4919,13286
4920,14868
4921,4306
4922,10945
4923,7335
4924,6324
4925,8788
4926,3480
4927,9313
4928,8192
4929,709
4930,10017
4931,10829
4932,16909
4933,15796
4934,4201
4935,5084
4936,2983
4937,14619
4938,15323
4939,17246
4940,3044
4941,2234
4942,2426
4943,12545
4944,15195
4945,446
4946,4634
4947,2405
4948,12121
4949,16230
4950,15553
4951,12206
4952,14209
4953,8707
4954,11449
4955,6492
4956,7816
4957,12212
4958,11776
4959,11619
4960,12237
4961,289
4962,12581
4963,1696
4964,1190
4965,9849
4966,16685
4967,9468
4968,6661
4969,15396
4970,6575
4971,1869
4972,16300
4973,3701
4974,7652
4975,3981
4976,14962
4977,4190
4978,9442
4979,12556
4980,2267
4981,3625
4982,4629
4983,14888
4984,11530
4985,8577
4986,633
4987,16248
4988,13967
4989,13605
4990,16650
4991,5515
4992,10743
4993,3192
4994,16819
4995,9825
4996,5854
4997,8084
4998,5652
4999,15788
5000,9822
5001,238
5002,7156
5003,4212
5004,4007
5005,4365
5006,14394
5007,2585
5008,11129
5009,6476
5010,16841
5011,15951
5012,11770
5013,11100
5014,3785
5015,16851
5016,14782
5017,7732
5018,382
5019,1768
5020,5807
5021,2097
5022,15946
5023,6660
5024,5016
5025,3283
5026,10775
5027,7164
5028,14990
5029,9114
5030,847
5031,8248
5032,5781
5033,2132
5034,15278
5035,17222
5036,16213
5037,4101
5038,7668
5039,15026
5040,2227
5041,9933
5042,1219
5043,8739
5044,11358
5045,1522
5046,16571
5047,1103
5048,15409
5049,16575
5050,7741
5051,1812
5052,4499
5053,14845
5054,10469
5055,11026
5056,541
5057,10135
5058,11618
5059,7386
5060,13128
5061,14206
5062,9976
5063,3754
5064,3490
5065,8691
5066,7548
5067,13115
5068,8195
5069,13574
5070,17435
5071,3832
5072,9018
5073,13573
5074,2272
5075,13917
5076,15047
5077,8546
5078,10244
5079,7939
5080,13198
5081,14071
5082,15567
5083,17161
5084,8900
5085,3141
5086,13960
5087,4844
5088,8863
5089,11939
5090,1440
5091,2133
5092,14453
5093,10617
5094,15170
5095,11430
5096,15352
5097,9613
5098,16163
5099,415
5100,3934
5101,373
5102,16769
5103,14776
5104,8126
5105,10449
5106,2807
5107,4754
5108,14794
5109,15421
5110,10319
5111,13379
5112,403
5113,8168
5114,1389
5115,2389
5116,8533
5117,4218
5118,3252
5119,4789
5120,10641
5121,15762
5122,13813
5123,10592
5124,2980
5125,17383
5126,10267
5127,7194
5128,11228
5129,12711
5130,12102
5131,13726
5132,5039
5133,5896
5134,16465
5135,830
5136,4251
5137,5363
5138,14511
5139,4394
5140,10923
5141,6362
5142,15060
5143,15918
5144,4243
5145,1526
5146,16493
5147,15037
5148,9129
5149,12678
5150,3606
5151,3473
5152,13298
5153,8291
5154,5064
5155,6773
5156,10603
5157,3335
5158,15822
5159,13447
5160,13407
5161,9618
5162,8962
5163,6363
5164,3341
5165,5879
5166,863
5167,16039
5168,9774
5169,16326
5170,1037
5171,16687
5172,14288
5173,12465
5174,6337
5175,2863
5176,14428
5177,7871
5178,10882
5179,7645
5180,4064
5181,652
5182,7417
5183,2746
5184,12471
5185,6346
5186,5086
5187,7663
5188,6776
5189,10104
5190,9695
5191,11825
5192,2158
5193,10889
5194,715
5195,6744
5196,2596
5197,4729
5198,9778
5199,2941
5200,2297
5201,4701
5202,811
5203,12417
5204,514
5205,12687
5206,640
5207,1213
5208,16148
5209,9263
5210,17111
5211,16095
5212,5486
5213,655
5214,10787
5215,3366
5216,10953
5217,10665
5218,14008
5219,12959
5220,14856
5221,13130
5222,14761
5223,6206
5224,14925
5225,11920
5226,2670
5227,7351
5228,6938
5229,14779
5230,11495
5231,11680
5232,6803
5233,16178
5234,12911
5235,3197
5236,2685
5237,12923
5238,888
5239,2343
5240,6842
5241,15963
5242,14849
5243,10633
5244,1826
5245,11153
5246,12766
5247,14905
5248,7508
5249,17348
5250,6371
5251,12896
5252,16542
5253,17034
5254,10861
5255,16774
5256,16218
5257,6388
5258,10786
5259,12641
5260,4450
5261,13244
5262,14707
5263,5955
5264,7235
5265,7416
5266,11400
5267,5834
5268,15110
5269,7587
5270,5424
5271,7074
5272,3658
5273,10915
5274,16022
5275,11207
5276,16454
5277,14493
5278,2822
5279,3772
5280,11214
5281,9444
5282,11196
5283,11555
5284,12570
5285,3249
5286,15344
5287,12494
5288,10659
5289,11977
5290,11853
5291,11048
5292,14597
5293,5107
5294,2790
5295,14671
5296,11239
5297,16160
5298,11974
5299,9918
5300,9536
5301,10474
5302,15394
5303,12874
5304,15745
5305,5958
5306,15038
5307,16722
5308,13927
5309,15752
5310,8188
5311,5714
5312,1158
5313,4690
5314,7665
5315,6611
5316,11390
5317,15213
5318,9198
5319,7272
5320,2974
5321,4239
5322,14632
5323,5286
5324,11267
5325,6298
5326,1518
5327,14025
5328,12713
5329,537
5330,801
5331,4644
5332,4966
5333,9259
5334,1605
5335,13776
5336,1571
5337,5216
5338,10293
5339,8734
5340,14320
5341,15496
5342,5850
5343,11838
5344,10098
5345,7036
5346,12196
5347,14393
5348,9650
5349,11887
5350,9289
5351,14120
5352,6761
5353,3993
5354,9003
5355,6503
5356,6281
5357,14999
5358,10565
5359,14041
5360,15866
5361,849
5362,16319
5363,2495
5364,12903
5365,9450
5366,6947
5367,13306
5368,1164
5369,1887
5370,92
5371,16658
5372,14606
5373,6010
5374,3656
5375,235
5376,6290
5377,9928
5378,6179
5379,16214
5380,9900
5381,10778
5382,14275
5383,7544
5384,8047
5385,5782
5386,5426
5387,10153
5388,8340
5389,13023
5390,7809
5391,170
5392,7361
5393,6083
5394,15192
5395,2301
5396,5778
5397,16827
5398,2215
5399,8079
5400,8676
5401,16614
5402,15141
5403,685
5404,11084
5405,7055
5406,7222
5407,9572
5408,13690
5409,12764
5410,17219
5411,16159
5412,6444
5413,4298
5414,15640
5415,12627
5416,8743
5417,11398
5418,14810
5419,961
5420,8655
5421,9482
5422,14256
5423,16370
5424,2956
5425,6458
5426,2447
5427,13270
5428,1263
5429,11570
5430,9708
5431,4717
5432,1966
5433,11959
5434,4605
5435,4359
5436,12868
5437,484
5438,7884
5439,2479
5440,13107
5441,10459
5442,8274
5443,16480
5444,11314
5445,1203
5446,1540
5447,4447
5448,4689
5449,15957
5450,11326
5451,2396
5452,11072
5453,10168
5454,1671
5455,12127
5456,5540
5457,2758
5458,1882
5459,992
5460,10884
5461,2951
5462,7504
5463,10195
5464,5070
5465,1395
5466,7616
5467,8626
5468,3700
5469,4126
5470,12120
5471,12304
5472,1901
5473,12723
5474,6407
5475,2577
5476,12137
5477,7264
5478,1549
5479,14979
5480,804
5481,15419
5482,1011
5483,5045
5484,2865
5485,2655
5486,8980
5487,5433
5488,6340
5489,5462
5490,15528
5491,17479
5492,3769
5493,5208
5494,5949
5495,1896
5496,11731
5497,10150
5498,6491
5499,2975
5500,1947
5501,6081
5502,14645
5503,8716
5504,3913
5505,16083
5506,15802
5507,2400
5508,4712
5509,3559
5510,3075
5511,1427
5512,10021
5513,2017
5514,10965
5515,9298
5516,15463
5517,16046
5518,1017
5519,11108
5520,15983
5521,7232
5522,12539
5523,12640
5524,4965
5525,10658
5526,1228
5527,3546
5528,6008
5529,17390
5530,6763
5531,7688
5532,9414
5533,7124
5534,2102
5535,5849
5536,13501
5537,16357
5538,7249
5539,2867
5540,12620
5541,7893
5542,11727
5543,12037
5544,3932
5545,3208
5546,11970
5547,6659
5548,4660
5549,7625
5550,13748
5551,3886
5552,4680
5553,11560
5554,8145
5555,13883
5556,13180
5557,15630
5558,6822
5559,8645
5560,11063
5561,16696
5562,1322
5563,16937
5564,6726
5565,10532
5566,8445
5567,3756
5568,14523
5569,15294
5570,17421
5571,2408
5572,4152
5573,925
5574,8934
5575,11963
5576,16246
5577,15365
5578,1456
5579,942
5580,7646
5581,902
5582,17409
5583,4438
5584,12337
5585,16121
5586,13314
5587,8950
5588,13937
5589,5796
5590,10377
5591,3893
5592,12242
5593,7708
5594,5843
5595,2574
5596,4327
5597,16802
5598,17215
5599,12642
5600,13741
5601,7377
5602,16114
5603,11719
5604,188
5605,5575
5606,7690
5607,2713
5608,13882
5609,4927
5610,6714
5611,11780
5612,8247
5613,4106
5614,13816
5615,14086
5616,9166
5617,5465
5618,15718
5619,16440
5620,12463
5621,9717
5622,6286
5623,672
5624,13648
5625,2687
5626,3816
5627,1377
5628,1525
5629,2771
5630,1892
5631,9139
5632,3299
5633,12350
5634,13652
5635,6783
5636,13414
5637,3052
5638,13864
5639,12523
5640,10707
5641,4599
5642,13683
5643,9677
5644,14591
5645,13765
5646,13283
5647,14236
5648,2120
5649,3537
5650,11053
5651,10447
5652,17334
5653,8963
5654,6894
5655,13468
5656,17289
5657,7070
5658,7393
5659,3458
5660,7110
5661,15772
5662,3558
5663,6259
5664,10158
5665,12074
5666,14423
5667,11612
5668,14655
5669,14344
5670,14580
5671,183
5672,14496
5673,12225
5674,6631
5675,16048
5676,12432
5677,8143
5678,359
5679,1463
5680,3310
5681,11125
5682,4583
5683,9942
5684,11653
5685,17125
5686,12603
5687,4214
5688,9747
5689,4519
5690,9748
5691,14548
5692,13393
5693,13631
5694,6099
5695,15903
5696,12828
5697,3300
5698,11782
5699,15617
5700,5080
5701,3472
5702,5202
5703,11665
5704,4826
5705,14691
5706,16313
5707,791
5708,268
5709,16618
5710,13310
5711,13344
5712,13051
5713,2753
5714,11641
5715,272
5716,2684
5717,4437
5718,2806
5719,6650
5720,2204
5721,12005
5722,206
5723,4492
5724,2815
5725,13681
5726,4400
5727,8483
5728,13172
5729,17202
5730,10108
5731,13914
5732,7452
5733,14828
5734,6959
5735,4292
5736,13440
5737,2339
5738,12326
5739,4812
5740,10490
5741,16899
5742,9644
5743,8295
5744,2079
5745,6866
5746,8057
5747,8327
5748,11126
5749,11588
5750,1361
5751,575
5752,6774
5753,15211
5754,1125
5755,11256
5756,7325
5757,7767
5758,9012
5759,11911
5760,15616
5761,3164
5762,11244
5763,1258
5764,3307
5765,16268
5766,1640
5767,1354
5768,1834
5769,16219
5770,11455
5771,3361
5772,11646
5773,1226
5774,692
5775,12823
5776,705
5777,6382
5778,13954
5779,17412
5780,13192
5781,12787
5782,7424
5783,1016
5784,13373
5785,1484
5786,10980
5787,15525
5788,10630
5789,15829
5790,16721
5791,7211
5792,10591
5793,2681
5794,14178
5795,7398
5796,2330
5797,287
5798,12516
5799,11694
5800,8207
5801,2033
5802,8335
5803,16174
5804,9579
5805,13636
5806,7088
5807,13177
5808,8604
5809,3056
5810,6385
5811,3747
5812,6311
5813,10037
5814,4558
5815,5680
5816,15041
5817,3681
5818,8786
5819,16223
5820,2985
5821,139
5822,8218
5823,6928
5824,1699
5825,1419
5826,14588
5827,14587
5828,9416
5829,3652
5830,16950
5831,14544
5832,14170
5833,3879
5834,1536
5835,5711
5836,4497
5837,4951
5838,12793
5839,10860
5840,1675
5841,17325
5842,5196
5843,8735
5844,8115
5845,14315
5846,2001
5847,6756
5848,11903
5849,1676
5850,10487
5851,8343
5852,2191
5853,16073
5854,807
5855,6911
5856,8627
5857,12205
5858,10967
5859,4787
5860,8865
5861,6834
5862,10776
5863,8267
5864,3007
5865,16106
5866,13250
5867,11490
5868,16943
5869,2300
5870,12551
5871,4972
5872,11658
5873,9724
5874,13076
5875,6189
5876,15081
5877,4673
5878,14316
5879,7777
5880,14932
5881,2366
5882,6852
5883,1238
5884,2134
5885,1449
5886,11643
5887,14539
5888,4632
5889,12999
5890,7730
5891,6005
5892,4856
5893,8672
5894,8883
5895,11843
5896,4797
5897,3122
5898,5933
5899,13364
5900,6011
5901,17388
5902,14232
5903,4482
5904,5132
5905,9964
5906,8510
5907,15412
5908,966
5909,6031
5910,12263
5911,6702
5912,4125
5913,6655
5914,17084
5915,147
5916,1165
5917,8567
5918,981
5919,6568
5920,16303
5921,2993
5922,2489
5923,1938
5924,1054
5925,8755
5926,3900
5927,13931
5928,14637
5929,12822
5930,8069
5931,12457
5932,533
5933,8915
5934,13800
5935,8528
5936,14852
5937,13865
5938,7964
5939,688
5940,9364
5941,11336
5942,9052
5943,12599
5944,10392
5945,10433
5946,10792
5947,14150
5948,5587
5949,10908
5950,15255
5951,15310
5952,7886
5953,4821
5954,3401
5955,3612
5956,3031
5957,1142
5958,12994
5959,11012
5960,12356
5961,9351
5962,8744
5963,3588
5964,11877
5965,5740
5966,11713
5967,17495
5968,805
5969,10501
5970,9931
5971,7430
5972,14261
5973,6263
5974,7497
5975,27
5976,12782
5977,16082
5978,13938
5979,3873
5980,6879
5981,4941
5982,5934
5983,721
5984,14860
5985,16706
5986,6875
5987,15057
5988,3003
5989,13146
5990,13417
5991,1490
5992,826
5993,8685
5994,3387
5995,8771
5996,9009
5997,16202
5998,12925
5999,4864
6000,5853
6001,13327
6002,10779
6003,14792
6004,5119
6005,15360
6006,13389
6007,13481
6008,8791
6009,8428
6010,16447
6011,5660
6012,4129
6013,14172
6014,13380
6015,12739
6016,7464
6017,8050
6018,1991
6019,1393
6020,16057
6021,6858
6022,5568
6023,10769
6024,9322
6025,4795
6026,6893
6027,10504
6028,12805
6029,16449
6030,11243
6031,5551
6032,12412
6033,7024
6034,9920
6035,6954
6036,12706
6037,5894
6038,1154
6039,6832
6040,13178
6041,1527
6042,14010
6043,10389
6044,11418
6045,7313
6046,8167
6047,2523
6048,9968
6049,8534
6050,4432
6051,1019
6052,13371
6053,15481
6054,16119
6055,14522
6056,3142
6057,5795
6058,16506
6059,14683
6060,1321
6061,11830
6062,6600
6063,12069
6064,15785
6065,5101
6066,17486
6067,4750
6068,9343
6069,10764
6070,8300
6071,9490
6072,17514
6073,13266
6074,10733
6075,12872
6076,12423
6077,227
6078,5635
6079,3259
6080,11246
6081,4952
6082,14403
6083,1157
6084,13
6085,5919
6086,2337
6087,15690
6088,3630
6089,8381
6090,15676
6091,17088
6092,2995
6093,606
6094,15072
6095,14412
6096,6132
6097,8807
6098,12934
6099,7461
6100,2707
6101,10199
6102,9293
6103,898
6104,15591
6105,4964
6106,16793
6107,14764
6108,9783
6109,14113
6110,586
6111,2722
6112,6212
6113,15646
6114,17154
6115,3477
6116,14581
6117,1627
6118,4954
6119,9267
6120,13211
6121,11609
6122,8988
6123,14846
6124,14091
6125,16892
6126,10289
6127,10004
6128,4606
6129,6856
6130,8538
6131,1780
6132,6038
6133,14921
6134,725
6135,5825
6136,1625
6137,2462
6138,14165
6139,11861
6140,4621
6141,3670
6142,1828
6143,10815
6144,6804
6145,232
6146,16017
6147,15814
6148,9190
6149,7218
6150,13821
6151,2774
6152,14065
6153,5451
6154,1062
6155,13342
6156,13141
6157,1561
6158,11558
6159,3167
6160,565
6161,508
6162,254
6163,146
6164,15702
6165,9831
6166,8275
6167,257
6168,7091
6169,13111
6170,8850
6171,14615
6172,3055
6173,5739
6174,15853
6175,3574
6176,10676
6177,14079
6178,14216
6179,5860
6180,10039
6181,8082
6182,15006
6183,11699
6184,10357
6185,12948
6186,12472
6187,1286
6188,8748
6189,280
6190,16846
6191,15377
6192,11844
6193,2453
6194,8229
6195,2173
6196,8152
6197,6470
6198,4019
6199,13006
6200,2080
6201,13945
6202,2500
6203,6791
6204,5109
6205,17158
6206,15678
6207,9994
6208,7582
6209,9034
6210,7411
6211,14259
6212,14512
6213,7776
6214,10038
6215,5422
6216,10314
6217,14040
6218,8157
6219,3590
6220,1489
6221,13441
6222,6395
6223,5194
6224,14068
6225,1735
6226,797
6227,9328
6228,8499
6229,1552
6230,12151
6231,7709
6232,14355
6233,2139
6234,15936
6235,9668
6236,17131
6237,16256
6238,6524
6239,3948
6240,5596
6241,2014
6242,2733
6243,3827
6244,2880
6245,10367
6246,964
6247,8894
6248,7469
6249,3582
6250,873
6251,11922
6252,2077
6253,3929
6254,5279
6255,11298
6256,15413
6257,836
6258,14245
6259,16271
6260,7739
6261,15917
6262,8214
6263,1752
6264,12246
6265,15641
6266,8039
6267,939
6268,5028
6269,6229
6270,8024
6271,8369
6272,4361
6273,12416
6274,16894
6275,8036
6276,16115
6277,14200
6278,6061
6279,5065
6280,12252
6281,7129
6282,616
6283,4334
6284,2715
6285,7050
6286,15188
6287,5342
6288,13922
6289,3680
6290,16290
6291,12474
6292,35
6293,7956
6294,4256
6295,13640
6296,13420
6297,466
6298,865
6299,11854
6300,16741
6301,16356
6302,13778
6303,3227
6304,5496
6305,9005
6306,15401
6307,6991
6308,7792
6309,16501
6310,7640
6311,5464
6312,5265
6313,1174
6314,15194
6315,16598
6316,810
6317,9484
6318,8706
6319,911
6320,2847
6321,12181
6322,4994
6323,15416
6324,3705
6325,425
6326,12536
6327,7881
6328,4107
6329,17039
6330,12305
6331,6347
6332,9208
6333,4935
6334,5137
6335,9371
6336,9332
6337,8668
6338,3258
6339,13011
6340,9161
6341,9698
6342,14988
6343,12630
6344,9978
6345,15798
6346,4370
6347,864
6348,2657
6349,14854
6350,4528
6351,4687
6352,16559
6353,6421
6354,10465
6355,14430
6356,7190
6357,1822
6358,16208
6359,12075
6360,13121
6361,16878
6362,12118
6363,3753
6364,16047
6365,13520
6366,2528
6367,15682
6368,366
6369,10431
6370,15051
6371,5215
6372,3426
6373,12285
6374,10228
6375,6192
6376,9818
6377,17270
6378,16753
6379,7715
6380,4350
6381,6484
6382,5287
6383,16055
6384,16654
6385,16823
6386,15840
6387,15457
6388,16321
6389,10345
6390,2607
6391,15819
6392,9171
6393,4992
6394,4808
6395,9248
6396,13445
6397,6303
6398,2648
6399,8278
6400,8154
6401,3697
6402,3046
6403,8781
6404,7787
6405,7973
6406,12142
6407,9286
6408,4210
6409,11663
6410,1435
6411,7246
6412,3082
6413,5502
6414,9795
6415,26
6416,11304
6417,1065
6418,7617
6419,16235
6420,8964
6421,2518
6422,9455
6423,16379
6424,12092
6425,270
6426,2659
6427,1047
6428,2316
6429,17377
6430,4725
6431,12930
6432,9693
6433,11715
6434,1425
6435,3919
6436,7641
6437,11168
6438,12089
6439,7375
6440,10483
6441,7148
6442,8193
6443,11926
6444,11311
6445,4254
6446,10871
6447,7737
6448,5398
6449,13540
6450,5341
6451,10190
6452,9763
6453,7210
6454,10334
6455,2587
6456,14031
6457,14083
6458,8692
6459,11992
6460,4840
6461,3422
6462,15251
6463,5470
6464,12413
6465,16991
6466,14432
6467,7062
6468,14537
6469,6540
6470,15042
6471,3285
6472,6309
6473,14959
6474,10266
6475,16424
6476,2433
6477,4057
6478,16659
6479,2100
6480,127
6481,17148
6482,12469
6483,17355
6484,569
6485,4003
6486,12701
6487,867
6488,7493
6489,11175
6490,1618
6491,11626
6492,13600
6493,4595
6494,10579
6495,3305
6496,8906
6497,7161
6498,7172
6499,15687
6500,1953
6501,12976
6502,6339
6503,7680
6504,9775
6505,9591
6506,6092
6507,15011
6508,10383
6509,5741
6510,15269
6511,2012
6512,4398
6513,13073
6514,16669
6515,15597
6516,5772
6517,9233
6518,5102
6519,13003
6520,8671
6521,1178
6522,12282
6523,429
6524,7276
6525,1397
6526,5100
6527,13558
6528,12771
6529,6110
6530,2879
6531,15664
6532,9816
6533,15021
6534,3233
6535,10149
6536,15813
6537,17137
6538,11661
6539,6319
6540,11171
6541,3002
6542,5072
6543,5227
6544,14042
6545,2864
6546,12399
6547,3618
6548,15114
6549,292
6550,15965
6551,625
6552,1697
6553,1156
6554,8351
6555,6745
6556,11551
6557,5340
6558,8064
6559,4865
6560,9902
6561,10355
6562,5389
6563,13898
6564,8130
6565,17366
6566,3017
6567,7328
6568,12920
6569,10489
6570,14127
6571,6587
6572,5301
6573,3841
6574,14379
6575,4341
6576,11946
6577,9072
6578,3058
6579,13578
6580,3089
6581,13247
6582,13723
6583,10251
6584,3860
6585,10361
6586,12421
6587,8583
6588,1969
6589,10516
6590,13768
6591,10362
6592,10122
6593,11761
6594,47
6595,7043
6596,13806
6597,6598
6598,124
6599,13171
6600,2636
6601,4574
6602,1245
6603,10885
6604,11509
6605,10119
6606,13242
6607,14755
6608,3254
6609,8605
6610,15174
6611,16243
6612,15234
6613,4220
6614,2634
6615,3880
6616,2629
6617,11065
6618,365
6619,1134
6620,13792
6621,10619
6622,10754
6623,9890
6624,3540
6625,14712
6626,8215
6627,17013
6628,9113
6629,16410
6630,15765
6631,16829
6632,5983
6633,15550
6634,17210
6635,9205
6636,5745
6637,16238
6638,3859
6639,13217
6640,9729
6641,109
6642,2734
6643,5197
6644,14657
6645,9609
6646,8714
6647,2958
6648,16679
6649,7478
6650,14448
6651,14500
6652,12624
6653,11457
6654,15635
6655,1867
6656,2247
6657,10975
6658,10169
6659,15374
6660,9334
6661,11094
6662,9250
6663,10869
6664,17258
6665,7896
6666,5414
6667,17404
6668,9109
6669,2230
6670,14128
6671,16746
6672,716
6673,2421
6674,14492
6675,6919
6676,9133
6677,12426
6678,16171
6679,15750
6680,5527
6681,12728
6682,841
6683,165
6684,17393
6685,9168
6686,189
6687,5355
6688,7949
6689,7759
6690,12783
6691,2667
6692,16105
6693,358
6694,15576
6695,14357
6696,6097
6697,15743
6698,3711
6699,7800
6700,11043
6701,13633
6702,14305
6703,16954
6704,7045
6705,14441
6706,5824
6707,3268
6708,17191
6709,9359
6710,3358
6711,4085
6712,9768
6713,7305
6714,16822
6715,13374
6716,4425
6717,13455
6718,935
6719,6606
6720,11702
6721,2917
6722,546
6723,2193
6724,9463
6725,17286
6726,13990
6727,15452
6728,10798
6729,14907
6730,10612
6731,8117
6732,15581
6733,5154
6734,3823
6735,15662
6736,7864
6737,7360
6738,11615
6739,3786
6740,5970
6741,2477
6742,24
6743,3148
6744,9031
6745,16677
6746,14827
6747,295
6748,15901
6749,12749
6750,16684
6751,11978
6752,13617
6753,4
6754,7899
6755,6795
6756,669
6757,15740
6758,17358
6759,5382
6760,5459
6761,5673
6762,14799
6763,11556
6764,10437
6765,11323
6766,15491
6767,15545
6768,444
6769,14361
6770,342
6771,16945
6772,6778
6773,1961
6774,8881
6775,13515
6776,3826
6777,7506
6778,12834
6779,1155
6780,17185
6781,9438
6782,8630
6783,1832
6784,3660
6785,3991
6786,14603
6787,5046
6788,10259
6789,15916
6790,3790
6791,11549
6792,9784
6793,13139
6794,13450
6795,5914
6796,7279
6797,12335
6798,2904
6799,3759
6800,4510
6801,724
6802,1308
6803,12993
6804,7444
6805,14639
6806,10777
6807,5767
6808,6159
6809,11261
6810,15241
6811,13227
6812,15147
6813,1443
6814,11771
6815,12592
6816,7897
6817,6612
6818,869
6819,9533
6820,8241
6821,16549
6822,1059
6823,14613
6824,2792
6825,13658
6826,15101
6827,1672
6828,11606
6829,13336
6830,2088
6831,11162
6832,10193
6833,6617
6834,236
6835,13863
6836,3350
6837,6163
6838,2804
6839,11255
6840,8890
6841,11751
6842,6374
6843,3538
6844,2076
6845,1659
6846,16783
6847,15656
6848,13612
6849,11339
6850,3997
6851,10667
6852,14595
6853,3631
6854,1574
6855,2025
6856,13826
6857,14298
6858,15433
6859,94
6860,3069
6861,4899
6862,2185
6863,7189
6864,3325
6865,10683
6866,16947
6867,14911
6868,1422
6869,16805
6870,2755
6871,3186
6872,1604
6873,1623
6874,437
6875,11044
6876,7700
6877,8794
6878,15228
6879,10536
6880,3176
6881,12458
6882,3843
6883,2403
6884,17419
6885,14931
6886,7657
6887,13915
6888,2546
6889,9916
6890,2537
6891,7016
6892,5319
6893,1060
6894,12293
6895,6854
6896,10867
6897,16498
6898,16812
6899,16623
6900,9625
6901,5416
6902,16254
6903,6409
6904,1022
6905,7320
6906,13436
6907,4103
6908,8243
6909,5010
6910,8877
6911,4836
6912,6109
6913,17163
6914,11249
6915,11367
6916,10248
6917,10904
6918,5981
6919,12348
6920,7403
6921,12023
6922,4091
6923,10597
6924,8876
6925,1529
6926,7919
6927,8185
6928,16586
6929,15536
6930,14895
6931,14338
6932,11752
6933,7670
6934,10350
6935,9020
6936,2231
6937,11559
6938,894
6939,5365
6940,11535
6941,13717
6942,5641
6943,5234
6944,12933
6945,14186
6946,16155
6947,14963
6948,676
6949,13610
6950,3662
6951,2243
6952,9735
6953,8956
6954,9542
6955,6129
6956,5269
6957,2104
6958,4672
6959,14437
6960,6255
6961,15732
6962,7765
6963,13356
6964,1632
6965,13055
6966,16850
6967,10384
6968,13176
6969,153
6970,9276
6971,1280
6972,1034
6973,4884
6974,1925
6975,13655
6976,6707
6977,7933
6978,9602
6979,1358
6980,4793
6981,1233
6982,4967
6983,6580
6984,4944
6985,14880
6986,7785
6987,1027
6988,8394
6989,10115
6990,16475
6991,6944
6992,12600
6993,8010
6994,15093
6995,8252
6996,13361
6997,10706
6998,15240
6999,11894
7000,6679
7001,7438
7002,2331
7003,13098
7004,11245
7005,17369
7006,310
7007,6841
7008,16631
7009,3195
7010,1116
7011,13537
7012,6723
7013,2146
7014,1788
7015,14672
7016,12565
7017,1113
7018,7916
7019,4512
7020,16526
7021,14740
7022,267
7023,12899
7024,3488
7025,13921
7026,10151
7027,16308
7028,16142
7029,4151
7030,12992
7031,9191
7032,10648
7033,1580
7034,13113
7035,12731
7036,9631
7037,8732
7038,1227
7039,1559
7040,9151
7041,10473
7042,11073
7043,2007
7044,2149
7045,4489
7046,16919
7047,16916
7048,2988
7049,2791
7050,93
7051,13925
7052,13903
7053,7876
7054,8083
7055,13924
7056,15204
7057,9058
7058,10825
7059,782
7060,3036
7061,9325
7062,1744
7063,12088
7064,4924
7065,3967
7066,11132
7067,2470
7068,11106
7069,8269
7070,13269
7071,990
7072,820
7073,4066
7074,1993
7075,9791
7076,7466
7077,14215
7078,16245
7079,15160
7080,260
7081,11762
7082,14930
7083,523
7084,7173
7085,10752
7086,10078
7087,17363
7088,9828
7089,3726
7090,8815
7091,9510
7092,5880
7093,10302
7094,3112
7095,4096
7096,15167
7097,8640
7098,16495
7099,7347
7100,1475
7101,16198
7102,16418
7103,7321
7104,6436
7105,4581
7106,10206
7107,10405
7108,5259
7109,11583
7110,14821
7111,17239
7112,2538
7113,9837
7114,3169
7115,12660
7116,8520
7117,5830
7118,10208
7119,15845
7120,13020
7121,1025
7122,12616
7123,6026
7124,11185
7125,6043
7126,15621
7127,7061
7128,2011
7129,1931
7130,464
7131,1573
7132,8372
7133,10327
7134,9493
7135,12987
7136,16427
7137,1368
7138,13901
7139,253
7140,8431
7141,14139
7142,2391
7143,7923
7144,8562
7145,13315
7146,11798
7147,7580
7148,3608
7149,4623
7150,9258
7151,10245
7152,14777
7153,12719
7154,2219
7155,5200
7156,13534
7157,15805
7158,16414
7159,13696
7160,12515
7161,10123
7162,5729
7163,5712
7164,6292
7165,12466
7166,3959
7167,14987
7168,14818
7169,14386
7170,7523
7171,17157
7172,15986
7173,16890
7174,14454
7175,7357
7176,4601
7177,2892
7178,10305
7179,15724
7180,13890
7181,3791
7182,4137
7183,16724
7184,15450
7185,5989
7186,1707
7187,973
7188,5881
7189,14047
7190,10063
7191,10649
7192,7038
7193,18
7194,10205
7195,15012
7196,9703
7197,4728
7198,7532
7199,17396
7200,15034
7201,1989
7202,15815
7203,1774
7204,15982
7205,3780
7206,4421
7207,13546
7208,6907
7209,4428
7210,4320
7211,11936
7212,4155
7213,17287
7214,6047
7215,8869
7216,3318
7217,7850
7218,7113
7219,5855
7220,8220
7221,8874
7222,12798
7223,6342
